Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,2000 [2000]
Syrian Arab Republic,SYR,Total,TOT,Antigua and Barbuda,ATG,16
Syrian Arab Republic,SYR,Total,TOT,Argentina,ARG,2577
Syrian Arab Republic,SYR,Total,TOT,Armenia,ARM,5345
Syrian Arab Republic,SYR,Total,TOT,Aruba,ABW,30
Syrian Arab Republic,SYR,Total,TOT,Australia,AUS,6614
Syrian Arab Republic,SYR,Total,TOT,Austria,AUT,825
Syrian Arab Republic,SYR,Total,TOT,Azerbaijan,AZE,0
Syrian Arab Republic,SYR,Total,TOT,"Bahamas, The",BHS,4
Syrian Arab Republic,SYR,Total,TOT,Bahrain,BHR,7786
Syrian Arab Republic,SYR,Total,TOT,Bangladesh,BGD,43
Syrian Arab Republic,SYR,Total,TOT,Barbados,BRB,7
Syrian Arab Republic,SYR,Total,TOT,Belarus,BLR,0
Syrian Arab Republic,SYR,Total,TOT,Belgium,BEL,690
Syrian Arab Republic,SYR,Total,TOT,Belize,BLZ,16
Syrian Arab Republic,SYR,Total,TOT,Benin,BEN,23
Syrian Arab Republic,SYR,Total,TOT,Bermuda,BMU,7
Syrian Arab Republic,SYR,Total,TOT,Bhutan,BTN,0
Syrian Arab Republic,SYR,Total,TOT,Bolivia,BOL,14
Syrian Arab Republic,SYR,Total,TOT,Bosnia and Herzegovina,BIH,4
Syrian Arab Republic,SYR,Total,TOT,Botswana,BWA,0
Syrian Arab Republic,SYR,Total,TOT,Brazil,BRA,3281
Syrian Arab Republic,SYR,Total,TOT,Brunei Darussalam,BRN,0
Syrian Arab Republic,SYR,Total,TOT,Bulgaria,BGR,2170
Syrian Arab Republic,SYR,Total,TOT,Burkina Faso,BFA,2
Syrian Arab Republic,SYR,Total,TOT,Burundi,BDI,0
Syrian Arab Republic,SYR,Total,TOT,Cambodia,KHM,5
Syrian Arab Republic,SYR,Total,TOT,Cameroon,CMR,19
Syrian Arab Republic,SYR,Total,TOT,Canada,CAN,15586
Syrian Arab Republic,SYR,Total,TOT,Cape Verde,CPV,0
Syrian Arab Republic,SYR,Total,TOT,Cayman Islands,CYM,7
Syrian Arab Republic,SYR,Total,TOT,Central African Republic,CAF,6
Syrian Arab Republic,SYR,Total,TOT,Chad,TCD,16
Syrian Arab Republic,SYR,Total,TOT,Channel Islands,CHI,..
Syrian Arab Republic,SYR,Total,TOT,Chile,CHL,300
Syrian Arab Republic,SYR,Total,TOT,China,CHN,100
Syrian Arab Republic,SYR,Total,TOT,Colombia,COL,131
Syrian Arab Republic,SYR,Total,TOT,Comoros,COM,0
Syrian Arab Republic,SYR,Total,TOT,"Congo, Dem. Rep.",COD,569
Syrian Arab Republic,SYR,Total,TOT,"Congo, Rep.",COG,4
Syrian Arab Republic,SYR,Total,TOT,Cook Islands,COK,0
Syrian Arab Republic,SYR,Total,TOT,Costa Rica,CRI,8
Syrian Arab Republic,SYR,Total,TOT,Cote d'Ivoire,CIV,8
Syrian Arab Republic,SYR,Total,TOT,Croatia,HRV,23
Syrian Arab Republic,SYR,Total,TOT,Cuba,CUB,7
Syrian Arab Republic,SYR,Total,TOT,Cyprus,CYP,1481
Syrian Arab Republic,SYR,Total,TOT,Czech Republic,CZE,441
Syrian Arab Republic,SYR,Total,TOT,Denmark,DNK,1328
Syrian Arab Republic,SYR,Total,TOT,Djibouti,DJI,3
Syrian Arab Republic,SYR,Total,TOT,Dominica,DMA,9
Syrian Arab Republic,SYR,Total,TOT,Dominican Republic,DOM,92
Syrian Arab Republic,SYR,Total,TOT,Ecuador,ECU,58
Syrian Arab Republic,SYR,Total,TOT,"Egypt, Arab Rep.",EGY,5534
Syrian Arab Republic,SYR,Total,TOT,El Salvador,SLV,0
Syrian Arab Republic,SYR,Total,TOT,Equatorial Guinea,GNQ,2
Syrian Arab Republic,SYR,Total,TOT,Eritrea,ERI,0
Syrian Arab Republic,SYR,Total,TOT,Estonia,EST,2
Syrian Arab Republic,SYR,Total,TOT,Ethiopia,ETH,32
Syrian Arab Republic,SYR,Total,TOT,Faeroe Islands,FRO,2
Syrian Arab Republic,SYR,Total,TOT,Falkland Islands (Malvinas),FLK,0
Syrian Arab Republic,SYR,Total,TOT,Fiji,FJI,10
Syrian Arab Republic,SYR,Total,TOT,Finland,FIN,183
Syrian Arab Republic,SYR,Total,TOT,France,FRA,5550
Syrian Arab Republic,SYR,Total,TOT,French Guiana,GUF,69
Syrian Arab Republic,SYR,Total,TOT,French Polynesia,PYF,1
Syrian Arab Republic,SYR,Total,TOT,Gabon,GAB,14
Syrian Arab Republic,SYR,Total,TOT,"Gambia, The",GMB,21
Syrian Arab Republic,SYR,Total,TOT,Georgia,GEO,0
Syrian Arab Republic,SYR,Total,TOT,Germany,DEU,26114
Syrian Arab Republic,SYR,Total,TOT,Ghana,GHA,131
Syrian Arab Republic,SYR,Total,TOT,Gibraltar,GIB,0
Syrian Arab Republic,SYR,Total,TOT,Greece,GRC,5334
Syrian Arab Republic,SYR,Total,TOT,Greenland,GRL,0
Syrian Arab Republic,SYR,Total,TOT,Grenada,GRD,3
Syrian Arab Republic,SYR,Total,TOT,Guadeloupe,GLP,670
Syrian Arab Republic,SYR,Total,TOT,Guam,GUM,9
Syrian Arab Republic,SYR,Total,TOT,Guatemala,GTM,48
Syrian Arab Republic,SYR,Total,TOT,Guinea,GIN,19
Syrian Arab Republic,SYR,Total,TOT,Guinea-Bissau,GNB,0
Syrian Arab Republic,SYR,Total,TOT,Guyana,GUY,8
Syrian Arab Republic,SYR,Total,TOT,Haiti,HTI,4
Syrian Arab Republic,SYR,Total,TOT,Honduras,HND,3
Syrian Arab Republic,SYR,Total,TOT,"Hong Kong SAR, China",HKG,1039
Syrian Arab Republic,SYR,Total,TOT,Hungary,HUN,1466
Syrian Arab Republic,SYR,Total,TOT,Iceland,ISL,14
Syrian Arab Republic,SYR,Total,TOT,India,IND,3
Syrian Arab Republic,SYR,Total,TOT,Indonesia,IDN,65
Syrian Arab Republic,SYR,Total,TOT,"Iran, Islamic Rep.",IRN,329
Syrian Arab Republic,SYR,Total,TOT,Iraq,IRQ,1164
Syrian Arab Republic,SYR,Total,TOT,Ireland,IRL,153
Syrian Arab Republic,SYR,Total,TOT,Isle of Man,IMN,..
Syrian Arab Republic,SYR,Total,TOT,Israel,ISR,3859
Syrian Arab Republic,SYR,Total,TOT,Italy,ITA,3411
Syrian Arab Republic,SYR,Total,TOT,Jamaica,JAM,13
Syrian Arab Republic,SYR,Total,TOT,Japan,JPN,135
Syrian Arab Republic,SYR,Total,TOT,Jordan,JOR,34663
Syrian Arab Republic,SYR,Total,TOT,Kazakhstan,KAZ,0
Syrian Arab Republic,SYR,Total,TOT,Kenya,KEN,7
Syrian Arab Republic,SYR,Total,TOT,Kiribati,KIR,0
Syrian Arab Republic,SYR,Total,TOT,"Korea, Dem. Rep.",PRK,9
Syrian Arab Republic,SYR,Total,TOT,"Korea, Rep.",KOR,0
Syrian Arab Republic,SYR,Total,TOT,Kosovo,XKX,..
Syrian Arab Republic,SYR,Total,TOT,Kuwait,KWT,101634
Syrian Arab Republic,SYR,Total,TOT,Kyrgyz Republic,KGZ,90
Syrian Arab Republic,SYR,Total,TOT,Lao PDR,LAO,0
Syrian Arab Republic,SYR,Total,TOT,Latvia,LVA,16
Syrian Arab Republic,SYR,Total,TOT,Lebanon,LBN,5325
Syrian Arab Republic,SYR,Total,TOT,Lesotho,LSO,0
Syrian Arab Republic,SYR,Total,TOT,Liberia,LBR,6
Syrian Arab Republic,SYR,Total,TOT,Libya,LBY,26914
Syrian Arab Republic,SYR,Total,TOT,Liechtenstein,LIE,4
Syrian Arab Republic,SYR,Total,TOT,Lithuania,LTU,8
Syrian Arab Republic,SYR,Total,TOT,Luxembourg,LUX,33
Syrian Arab Republic,SYR,Total,TOT,"Macao SAR, China",MAC,8
Syrian Arab Republic,SYR,Total,TOT,"Macedonia, FYR",MKD,53
Syrian Arab Republic,SYR,Total,TOT,Madagascar,MDG,5
Syrian Arab Republic,SYR,Total,TOT,Malawi,MWI,0
Syrian Arab Republic,SYR,Total,TOT,Malaysia,MYS,179
Syrian Arab Republic,SYR,Total,TOT,Maldives,MDV,0
Syrian Arab Republic,SYR,Total,TOT,Mali,MLI,0
Syrian Arab Republic,SYR,Total,TOT,Malta,MLT,57
Syrian Arab Republic,SYR,Total,TOT,Marshall Islands,MHL,0
Syrian Arab Republic,SYR,Total,TOT,Martinique,MTQ,312
Syrian Arab Republic,SYR,Total,TOT,Mauritania,MRT,149
Syrian Arab Republic,SYR,Total,TOT,Mauritius,MUS,2
Syrian Arab Republic,SYR,Total,TOT,Mayotte,MYT,0
Syrian Arab Republic,SYR,Total,TOT,Mexico,MEX,325
Syrian Arab Republic,SYR,Total,TOT,"Micronesia, Fed. Sts.",FSM,0
Syrian Arab Republic,SYR,Total,TOT,Moldova,MDA,0
Syrian Arab Republic,SYR,Total,TOT,Monaco,MCO,16
Syrian Arab Republic,SYR,Total,TOT,Mongolia,MNG,0
Syrian Arab Republic,SYR,Total,TOT,Montenegro,MNE,..
Syrian Arab Republic,SYR,Total,TOT,Montserrat,MSR,0
Syrian Arab Republic,SYR,Total,TOT,Morocco,MAR,49
Syrian Arab Republic,SYR,Total,TOT,Mozambique,MOZ,3
Syrian Arab Republic,SYR,Total,TOT,Myanmar,MMR,1
Syrian Arab Republic,SYR,Total,TOT,Namibia,NAM,0
Syrian Arab Republic,SYR,Total,TOT,Naura,NRU,0
Syrian Arab Republic,SYR,Total,TOT,Nepal,NPL,101
Syrian Arab Republic,SYR,Total,TOT,Netherlands,NLD,5662
Syrian Arab Republic,SYR,Total,TOT,Netherlands Antilles,ANT,36
Syrian Arab Republic,SYR,Total,TOT,New Caledonia,NCL,3
Syrian Arab Republic,SYR,Total,TOT,New Zealand,NZL,239
Syrian Arab Republic,SYR,Total,TOT,Nicaragua,NIC,3
Syrian Arab Republic,SYR,Total,TOT,Niger,NER,32
Syrian Arab Republic,SYR,Total,TOT,Nigeria,NGA,580
Syrian Arab Republic,SYR,Total,TOT,Niue,NIU,0
Syrian Arab Republic,SYR,Total,TOT,Norfolk Island,NFK,0
Syrian Arab Republic,SYR,Total,TOT,Northern Mariana Islands,MNP,10
Syrian Arab Republic,SYR,Total,TOT,Norway,NOR,594
Syrian Arab Republic,SYR,Total,TOT,Oman,OMN,1691
Syrian Arab Republic,SYR,Total,TOT,Pakistan,PAK,41
Syrian Arab Republic,SYR,Total,TOT,Palau,PLW,2
Syrian Arab Republic,SYR,Total,TOT,Panama,PAN,168
Syrian Arab Republic,SYR,Total,TOT,Papua New Guinea,PNG,1
Syrian Arab Republic,SYR,Total,TOT,Paraguay,PRY,43
Syrian Arab Republic,SYR,Total,TOT,Peru,PER,31
Syrian Arab Republic,SYR,Total,TOT,Philippines,PHL,8
Syrian Arab Republic,SYR,Total,TOT,Poland,POL,608
Syrian Arab Republic,SYR,Total,TOT,Portugal,PRT,0
Syrian Arab Republic,SYR,Total,TOT,Puerto Rico,PRI,134
Syrian Arab Republic,SYR,Total,TOT,Qatar,QAT,7958
Syrian Arab Republic,SYR,Total,TOT,Reunion,REU,0
Syrian Arab Republic,SYR,Total,TOT,Romania,ROU,7352
Syrian Arab Republic,SYR,Total,TOT,Russian Federation,RUS,676
Syrian Arab Republic,SYR,Total,TOT,Rwanda,RWA,55
Syrian Arab Republic,SYR,Total,TOT,Saint Helena,SHN,0
Syrian Arab Republic,SYR,Total,TOT,Saint Pierre and Miquelon,SPM,1
Syrian Arab Republic,SYR,Total,TOT,Samoa,WSM,0
Syrian Arab Republic,SYR,Total,TOT,San Marino,SMR,0
Syrian Arab Republic,SYR,Total,TOT,Sao Tome and Principe,STP,0
Syrian Arab Republic,SYR,Total,TOT,Saudi Arabia,SAU,105266
Syrian Arab Republic,SYR,Total,TOT,Senegal,SEN,9
Syrian Arab Republic,SYR,Total,TOT,Serbia,SRB,..
Syrian Arab Republic,SYR,Total,TOT,Serbia and Montenegro,SCG,10
Syrian Arab Republic,SYR,Total,TOT,Seychelles,SYC,0
Syrian Arab Republic,SYR,Total,TOT,Sierra Leone,SLE,0
Syrian Arab Republic,SYR,Total,TOT,Singapore,SGP,314
Syrian Arab Republic,SYR,Total,TOT,Slovak Republic,SVK,106
Syrian Arab Republic,SYR,Total,TOT,Slovenia,SVN,25
Syrian Arab Republic,SYR,Total,TOT,Solomon Islands,SLB,0
Syrian Arab Republic,SYR,Total,TOT,Somalia,SOM,0
Syrian Arab Republic,SYR,Total,TOT,South Africa,ZAF,50
Syrian Arab Republic,SYR,Total,TOT,Spain,ESP,2720
Syrian Arab Republic,SYR,Total,TOT,Sri Lanka,LKA,0
Syrian Arab Republic,SYR,Total,TOT,St. Kitts and Nevis,KNA,2
Syrian Arab Republic,SYR,Total,TOT,St. Lucia,LCA,15
Syrian Arab Republic,SYR,Total,TOT,St. Vincent and the Grenadines,VCT,13
Syrian Arab Republic,SYR,Total,TOT,Sudan,SDN,94
Syrian Arab Republic,SYR,Total,TOT,Suriname,SUR,0
Syrian Arab Republic,SYR,Total,TOT,Swaziland,SWZ,0
Syrian Arab Republic,SYR,Total,TOT,Sweden,SWE,14005
Syrian Arab Republic,SYR,Total,TOT,Switzerland,CHE,1090
Syrian Arab Republic,SYR,Total,TOT,Syrian Arab Republic,SYR,0
Syrian Arab Republic,SYR,Total,TOT,"Taiwan, China",TWN,0
Syrian Arab Republic,SYR,Total,TOT,Tajikistan,TJK,0
Syrian Arab Republic,SYR,Total,TOT,Tanzania,TZA,39
Syrian Arab Republic,SYR,Total,TOT,Thailand,THA,148
Syrian Arab Republic,SYR,Total,TOT,Timor-Leste,TLS,0
Syrian Arab Republic,SYR,Total,TOT,Togo,TGO,168
Syrian Arab Republic,SYR,Total,TOT,Tokelau,TKL,0
Syrian Arab Republic,SYR,Total,TOT,Tonga,TON,2
Syrian Arab Republic,SYR,Total,TOT,Trinidad and Tobago,TTO,10
Syrian Arab Republic,SYR,Total,TOT,Tunisia,TUN,7
Syrian Arab Republic,SYR,Total,TOT,Turkey,TUR,5418
Syrian Arab Republic,SYR,Total,TOT,Turkmenistan,TKM,0
Syrian Arab Republic,SYR,Total,TOT,Turks and Caicos Islands,TCA,1
Syrian Arab Republic,SYR,Total,TOT,Tuvalu,TUV,0
Syrian Arab Republic,SYR,Total,TOT,Uganda,UGA,5
Syrian Arab Republic,SYR,Total,TOT,Ukraine,UKR,328
Syrian Arab Republic,SYR,Total,TOT,United Arab Emirates,ARE,42573
Syrian Arab Republic,SYR,Total,TOT,United Kingdom,GBR,5646
Syrian Arab Republic,SYR,Total,TOT,United States,USA,55753
Syrian Arab Republic,SYR,Total,TOT,Uruguay,URY,319
Syrian Arab Republic,SYR,Total,TOT,Uzbekistan,UZB,0
Syrian Arab Republic,SYR,Total,TOT,Vanuatu,VUT,0
Syrian Arab Republic,SYR,Total,TOT,"Venezuela, RB",VEN,13379
Syrian Arab Republic,SYR,Total,TOT,Vietnam,VNM,7
Syrian Arab Republic,SYR,Total,TOT,Virgin Islands (U.S.),VIR,23
Syrian Arab Republic,SYR,Total,TOT,"Virgin Islands, British",VGB,1
Syrian Arab Republic,SYR,Total,TOT,Wallis and Futuna,WLF,0
Syrian Arab Republic,SYR,Total,TOT,West Bank and Gaza,PSE,25498
Syrian Arab Republic,SYR,Total,TOT,"Yemen, Rep.",YEM,13467
Syrian Arab Republic,SYR,Total,TOT,Zambia,ZMB,2
Syrian Arab Republic,SYR,Total,TOT,Zimbabwe,ZWE,8
"Venezuela, RB",VEN,Total,TOT,Algeria,DZA,0
"Venezuela, RB",VEN,Total,TOT,Afghanistan,AFG,0
"Venezuela, RB",VEN,Total,TOT,Albania,ALB,0
"Venezuela, RB",VEN,Total,TOT,American Samoa,ASM,0
"Venezuela, RB",VEN,Total,TOT,Andorra,AND,10
"Venezuela, RB",VEN,Total,TOT,Angola,AGO,0
"Venezuela, RB",VEN,Total,TOT,Anguilla,AIA,13
"Venezuela, RB",VEN,Total,TOT,Antigua and Barbuda,ATG,24
"Venezuela, RB",VEN,Total,TOT,Argentina,ARG,3068
"Venezuela, RB",VEN,Total,TOT,Armenia,ARM,0
"Venezuela, RB",VEN,Total,TOT,Aruba,ABW,2859
"Venezuela, RB",VEN,Total,TOT,Australia,AUS,1109
"Venezuela, RB",VEN,Total,TOT,Austria,AUT,299
"Venezuela, RB",VEN,Total,TOT,Azerbaijan,AZE,0
"Venezuela, RB",VEN,Total,TOT,"Bahamas, The",BHS,20
"Venezuela, RB",VEN,Total,TOT,Bahrain,BHR,4
"Venezuela, RB",VEN,Total,TOT,Bangladesh,BGD,0
"Venezuela, RB",VEN,Total,TOT,Barbados,BRB,95
"Venezuela, RB",VEN,Total,TOT,Belarus,BLR,0
"Venezuela, RB",VEN,Total,TOT,Belgium,BEL,428
"Venezuela, RB",VEN,Total,TOT,Belize,BLZ,7
"Venezuela, RB",VEN,Total,TOT,Benin,BEN,0
"Venezuela, RB",VEN,Total,TOT,Bermuda,BMU,16
"Venezuela, RB",VEN,Total,TOT,Bhutan,BTN,0
"Venezuela, RB",VEN,Total,TOT,Bolivia,BOL,492
"Venezuela, RB",VEN,Total,TOT,Bosnia and Herzegovina,BIH,9
"Venezuela, RB",VEN,Total,TOT,Botswana,BWA,1
"Venezuela, RB",VEN,Total,TOT,Brazil,BRA,2162
"Venezuela, RB",VEN,Total,TOT,Brunei Darussalam,BRN,0
"Venezuela, RB",VEN,Total,TOT,Bulgaria,BGR,5
"Venezuela, RB",VEN,Total,TOT,Burkina Faso,BFA,0
"Venezuela, RB",VEN,Total,TOT,Burundi,BDI,0
"Venezuela, RB",VEN,Total,TOT,Cambodia,KHM,1
"Venezuela, RB",VEN,Total,TOT,Cameroon,CMR,2
"Venezuela, RB",VEN,Total,TOT,Canada,CAN,7987
"Venezuela, RB",VEN,Total,TOT,Cape Verde,CPV,0
"Venezuela, RB",VEN,Total,TOT,Cayman Islands,CYM,89
"Venezuela, RB",VEN,Total,TOT,Central African Republic,CAF,0
"Venezuela, RB",VEN,Total,TOT,Chad,TCD,2
"Venezuela, RB",VEN,Total,TOT,Channel Islands,CHI,..
"Venezuela, RB",VEN,Total,TOT,Chile,CHL,4034
"Venezuela, RB",VEN,Total,TOT,China,CHN,0
"Venezuela, RB",VEN,Total,TOT,Colombia,COL,37169
"Venezuela, RB",VEN,Total,TOT,Comoros,COM,0
"Venezuela, RB",VEN,Total,TOT,"Congo, Dem. Rep.",COD,6
"Venezuela, RB",VEN,Total,TOT,"Congo, Rep.",COG,0
"Venezuela, RB",VEN,Total,TOT,Cook Islands,COK,0
"Venezuela, RB",VEN,Total,TOT,Costa Rica,CRI,1038
"Venezuela, RB",VEN,Total,TOT,Cote d'Ivoire,CIV,0
"Venezuela, RB",VEN,Total,TOT,Croatia,HRV,25
"Venezuela, RB",VEN,Total,TOT,Cuba,CUB,210
"Venezuela, RB",VEN,Total,TOT,Cyprus,CYP,29
"Venezuela, RB",VEN,Total,TOT,Czech Republic,CZE,46
"Venezuela, RB",VEN,Total,TOT,Denmark,DNK,412
"Venezuela, RB",VEN,Total,TOT,Djibouti,DJI,0
"Venezuela, RB",VEN,Total,TOT,Dominica,DMA,18
"Venezuela, RB",VEN,Total,TOT,Dominican Republic,DOM,17358
"Venezuela, RB",VEN,Total,TOT,Ecuador,ECU,3448
"Venezuela, RB",VEN,Total,TOT,"Egypt, Arab Rep.",EGY,0
"Venezuela, RB",VEN,Total,TOT,El Salvador,SLV,182
"Venezuela, RB",VEN,Total,TOT,Equatorial Guinea,GNQ,0
"Venezuela, RB",VEN,Total,TOT,Eritrea,ERI,0
"Venezuela, RB",VEN,Total,TOT,Estonia,EST,0
"Venezuela, RB",VEN,Total,TOT,Ethiopia,ETH,0
"Venezuela, RB",VEN,Total,TOT,Faeroe Islands,FRO,2
"Venezuela, RB",VEN,Total,TOT,Falkland Islands (Malvinas),FLK,0
"Venezuela, RB",VEN,Total,TOT,Fiji,FJI,0
"Venezuela, RB",VEN,Total,TOT,Finland,FIN,73
"Venezuela, RB",VEN,Total,TOT,France,FRA,14978
"Venezuela, RB",VEN,Total,TOT,French Guiana,GUF,69
"Venezuela, RB",VEN,Total,TOT,French Polynesia,PYF,3
"Venezuela, RB",VEN,Total,TOT,Gabon,GAB,1
"Venezuela, RB",VEN,Total,TOT,"Gambia, The",GMB,0
"Venezuela, RB",VEN,Total,TOT,Georgia,GEO,0
"Venezuela, RB",VEN,Total,TOT,Germany,DEU,4980
"Venezuela, RB",VEN,Total,TOT,Ghana,GHA,0
"Venezuela, RB",VEN,Total,TOT,Gibraltar,GIB,5
"Venezuela, RB",VEN,Total,TOT,Greece,GRC,205
"Venezuela, RB",VEN,Total,TOT,Greenland,GRL,0
"Venezuela, RB",VEN,Total,TOT,Grenada,GRD,39
"Venezuela, RB",VEN,Total,TOT,Guadeloupe,GLP,35
"Venezuela, RB",VEN,Total,TOT,Guam,GUM,0
"Venezuela, RB",VEN,Total,TOT,Guatemala,GTM,173
"Venezuela, RB",VEN,Total,TOT,Guinea,GIN,0
"Venezuela, RB",VEN,Total,TOT,Guinea-Bissau,GNB,0
"Venezuela, RB",VEN,Total,TOT,Guyana,GUY,1025
"Venezuela, RB",VEN,Total,TOT,Haiti,HTI,55
"Venezuela, RB",VEN,Total,TOT,Honduras,HND,72
"Venezuela, RB",VEN,Total,TOT,"Hong Kong SAR, China",HKG,1
"Venezuela, RB",VEN,Total,TOT,Hungary,HUN,85
"Venezuela, RB",VEN,Total,TOT,Iceland,ISL,12
"Venezuela, RB",VEN,Total,TOT,India,IND,0
"Venezuela, RB",VEN,Total,TOT,Indonesia,IDN,2
"Venezuela, RB",VEN,Total,TOT,"Iran, Islamic Rep.",IRN,0
"Venezuela, RB",VEN,Total,TOT,Iraq,IRQ,0
"Venezuela, RB",VEN,Total,TOT,Ireland,IRL,109
"Venezuela, RB",VEN,Total,TOT,Isle of Man,IMN,..
"Venezuela, RB",VEN,Total,TOT,Israel,ISR,1688
"Venezuela, RB",VEN,Total,TOT,Italy,ITA,8776
"Venezuela, RB",VEN,Total,TOT,Jamaica,JAM,181
"Venezuela, RB",VEN,Total,TOT,Japan,JPN,0
"Venezuela, RB",VEN,Total,TOT,Jordan,JOR,31
"Venezuela, RB",VEN,Total,TOT,Kazakhstan,KAZ,0
"Venezuela, RB",VEN,Total,TOT,Kenya,KEN,0
"Venezuela, RB",VEN,Total,TOT,Kiribati,KIR,0
"Venezuela, RB",VEN,Total,TOT,"Korea, Dem. Rep.",PRK,0
"Venezuela, RB",VEN,Total,TOT,"Korea, Rep.",KOR,0
"Venezuela, RB",VEN,Total,TOT,Kosovo,XKX,..
"Venezuela, RB",VEN,Total,TOT,Kuwait,KWT,9
"Venezuela, RB",VEN,Total,TOT,Kyrgyz Republic,KGZ,39
"Venezuela, RB",VEN,Total,TOT,Lao PDR,LAO,0
"Venezuela, RB",VEN,Total,TOT,Latvia,LVA,5
"Venezuela, RB",VEN,Total,TOT,Lebanon,LBN,43
"Venezuela, RB",VEN,Total,TOT,Lesotho,LSO,0
"Venezuela, RB",VEN,Total,TOT,Liberia,LBR,0
"Venezuela, RB",VEN,Total,TOT,Libya,LBY,0
"Venezuela, RB",VEN,Total,TOT,Liechtenstein,LIE,8
"Venezuela, RB",VEN,Total,TOT,Lithuania,LTU,3
"Venezuela, RB",VEN,Total,TOT,Luxembourg,LUX,97
"Venezuela, RB",VEN,Total,TOT,"Macao SAR, China",MAC,0
"Venezuela, RB",VEN,Total,TOT,"Macedonia, FYR",MKD,134
"Venezuela, RB",VEN,Total,TOT,Madagascar,MDG,1
"Venezuela, RB",VEN,Total,TOT,Malawi,MWI,0
"Venezuela, RB",VEN,Total,TOT,Malaysia,MYS,25
"Venezuela, RB",VEN,Total,TOT,Maldives,MDV,0
"Venezuela, RB",VEN,Total,TOT,Mali,MLI,0
"Venezuela, RB",VEN,Total,TOT,Malta,MLT,1
"Venezuela, RB",VEN,Total,TOT,Marshall Islands,MHL,0
"Venezuela, RB",VEN,Total,TOT,Martinique,MTQ,235
"Venezuela, RB",VEN,Total,TOT,Mauritania,MRT,0
"Venezuela, RB",VEN,Total,TOT,Mauritius,MUS,0
"Venezuela, RB",VEN,Total,TOT,Mayotte,MYT,0
"Venezuela, RB",VEN,Total,TOT,Mexico,MEX,2845
"Venezuela, RB",VEN,Total,TOT,"Micronesia, Fed. Sts.",FSM,0
"Venezuela, RB",VEN,Total,TOT,Moldova,MDA,0
"Venezuela, RB",VEN,Total,TOT,Monaco,MCO,43
"Venezuela, RB",VEN,Total,TOT,Mongolia,MNG,0
"Venezuela, RB",VEN,Total,TOT,Montenegro,MNE,..
"Venezuela, RB",VEN,Total,TOT,Montserrat,MSR,1
"Venezuela, RB",VEN,Total,TOT,Morocco,MAR,0
"Venezuela, RB",VEN,Total,TOT,Mozambique,MOZ,8
"Venezuela, RB",VEN,Total,TOT,Myanmar,MMR,0
"Venezuela, RB",VEN,Total,TOT,Namibia,NAM,2
"Venezuela, RB",VEN,Total,TOT,Naura,NRU,0
"Venezuela, RB",VEN,Total,TOT,Nepal,NPL,0
"Venezuela, RB",VEN,Total,TOT,Netherlands,NLD,2400
"Venezuela, RB",VEN,Total,TOT,Netherlands Antilles,ANT,1509
"Venezuela, RB",VEN,Total,TOT,New Caledonia,NCL,0
"Venezuela, RB",VEN,Total,TOT,New Zealand,NZL,100
"Venezuela, RB",VEN,Total,TOT,Nicaragua,NIC,134
"Venezuela, RB",VEN,Total,TOT,Niger,NER,0
"Venezuela, RB",VEN,Total,TOT,Nigeria,NGA,30
"Venezuela, RB",VEN,Total,TOT,Niue,NIU,0
"Venezuela, RB",VEN,Total,TOT,Norfolk Island,NFK,0
"Venezuela, RB",VEN,Total,TOT,Northern Mariana Islands,MNP,0
"Venezuela, RB",VEN,Total,TOT,Norway,NOR,182
"Venezuela, RB",VEN,Total,TOT,Oman,OMN,5
"Venezuela, RB",VEN,Total,TOT,Pakistan,PAK,0
"Venezuela, RB",VEN,Total,TOT,Palau,PLW,0
"Venezuela, RB",VEN,Total,TOT,Panama,PAN,1008
"Venezuela, RB",VEN,Total,TOT,Papua New Guinea,PNG,0
"Venezuela, RB",VEN,Total,TOT,Paraguay,PRY,146
"Venezuela, RB",VEN,Total,TOT,Peru,PER,1279
"Venezuela, RB",VEN,Total,TOT,Philippines,PHL,4
"Venezuela, RB",VEN,Total,TOT,Poland,POL,50
"Venezuela, RB",VEN,Total,TOT,Portugal,PRT,21370
"Venezuela, RB",VEN,Total,TOT,Puerto Rico,PRI,1804
"Venezuela, RB",VEN,Total,TOT,Qatar,QAT,64
"Venezuela, RB",VEN,Total,TOT,Reunion,REU,0
"Venezuela, RB",VEN,Total,TOT,Romania,ROU,0
"Venezuela, RB",VEN,Total,TOT,Russian Federation,RUS,5
"Venezuela, RB",VEN,Total,TOT,Rwanda,RWA,0
"Venezuela, RB",VEN,Total,TOT,Saint Helena,SHN,0
"Venezuela, RB",VEN,Total,TOT,Saint Pierre and Miquelon,SPM,0
"Venezuela, RB",VEN,Total,TOT,Samoa,WSM,0
"Venezuela, RB",VEN,Total,TOT,San Marino,SMR,0
"Venezuela, RB",VEN,Total,TOT,Sao Tome and Principe,STP,0
"Venezuela, RB",VEN,Total,TOT,Saudi Arabia,SAU,2
"Venezuela, RB",VEN,Total,TOT,Senegal,SEN,3
"Venezuela, RB",VEN,Total,TOT,Serbia,SRB,..
"Venezuela, RB",VEN,Total,TOT,Serbia and Montenegro,SCG,172
"Venezuela, RB",VEN,Total,TOT,Seychelles,SYC,3
"Venezuela, RB",VEN,Total,TOT,Sierra Leone,SLE,0
"Venezuela, RB",VEN,Total,TOT,Singapore,SGP,14
